,大卫·赫斯特,大卫·菲利普斯,大卫·怀特,李·查普曼,保罗·威尔金森,阿兰·希勒,埃里克·坎通纳,布莱恩·迪恩,莱斯·费迪南德,达利安·阿特金森,马克·罗宾斯,埃迪·麦戈德里克,约翰·威廉姆斯,莫·约翰斯通,马修·勒蒂希埃,沃伦·巴顿,彼得·比尔兹利,格雷厄姆·斯图尔特,马克·沃尔特斯,尼克·亨利,克里斯·基沃姆亚,加文·约翰逊,伯尼·斯拉文,迪恩·霍兹沃斯,埃里克·扬,米克·哈福德,鲁尔·福克斯,马克·休斯,加里·帕克,米奇·金,加里·班尼斯特,贡纳·哈勒,李·鲍维,伊恩·赖特,格雷姆·夏普,扬·莫尔比,罗伯特·瓦日查,巴里·霍恩,加里·斯皮德,马克·布莱特,迈克·米利根,伊恩·克鲁克,尼格尔·克拉夫,加雷斯·索斯盖特,安迪·伊姆佩,保罗·比斯利,大卫·巴德斯利,维尼·琼斯,埃迪·纽顿,丹尼·威尔逊,迪恩·桑德斯,克里斯·阿姆斯特朗,约翰·沃克,汤米·赖特,罗比·厄尔,伊恩·奥尔尼,戈登·杜里,安迪·辛顿,米歇尔·冯克,马克·阿特金斯,特迪·谢林汉姆,约翰·法沙努,威利·法尔科纳,瑞恩·吉格斯,史蒂夫·布鲁斯,伊恩·多维,阿兰·克纳汉,杰森·多泽尔,彼得·恩德洛武,唐·哈奇森,迈克·谢伦,阿德里安·利特约翰,加里·潘里斯,斯图尔特·里普利,罗尼·罗森塔尔,史蒂夫·麦克马纳曼,布莱恩·麦克莱尔,保罗·默森,安迪·汤森,米克·奎因,约翰·亨德里,加里·麦卡利斯特,凯文·加拉切尔,托尼·科蒂,尼埃尔·奎因,布拉德利·艾伦,克里斯·萨顿,尼尔·亚当斯,迈克·纽维尔,尼克·巴姆比,伊恩·拉什,德怀特·约克,罗德·华莱士,约翰·斯宾塞,安迪·科尔 ,罗伊·基恩,凯文·坎贝尔,达伦·安德顿,埃凡·埃科库,伊恩·马歇尔,马克·斯坦,保罗·因斯,克里斯·巴特-威廉斯,特雷沃·莫利,沃森·戈登,罗比·福勒,保罗·里德奥特,安德烈·坎切尔斯基,斯坦·科利莫尔,乌韦·罗斯勒,尤尔根·克林斯曼 ,罗伯特·李,托尼·耶博阿,迪昂·达布林 ,盖伊·惠廷汉姆,布莱恩·罗伊,朱利安·迪克斯,丹尼斯·博格坎普,约翰·哈特森,丹尼斯·怀斯 ,约翰·巴恩斯,邓肯·弗格森,萨沃·米洛舍维奇,诺埃尔·惠兰,保罗·斯科尔斯,迈克尔·欧文,奥莱·索尔斯克亚,哈塞尔巴因克,蒂姆·舍伍德,马库斯·盖尔,朱利安·约希姆,埃米尔·赫斯基 ,大卫·贝克汉姆 ,保罗·万乔普,保罗·迪卡尼奥 ,吉安弗兰科·佐拉,凯文·菲利普斯,蒂埃里·亨利,古斯塔沃·波耶特,特雷沃·辛克莱尔,詹姆斯·比蒂,马克·维杜卡,鲁德·范尼斯特鲁伊,哈里·科威尔,杰森·尤尔,尼古拉·阿内尔卡,罗比·基恩,罗伯特·皮雷斯,弗兰克·兰帕德,埃聚尔·古德约翰森,杰梅因·迪福 ,克雷格·贝拉米,韦恩·鲁尼,雅库布,路易斯·萨哈,克里斯蒂亚诺·罗纳尔多,史蒂文·杰拉德,凯文·戴维斯,迪迪埃·德罗巴,达伦·本特,埃曼纽尔·阿德巴约,彼得·克劳奇,费尔南多·托雷斯,迪米塔尔·贝尔巴托夫,卡洛斯·特维斯,罗宾·范佩西,加布里埃尔·阿邦拉霍,凯文·诺兰,路易斯·苏亚雷斯,塞尔吉奥·阿圭罗,丹尼尔·斯图里奇,罗梅卢·卢卡库,哈里·凯恩,奧利弗·吉鲁,埃登·阿扎尔,杰米·瓦尔迪,萨迪奥·马内,拉希姆·斯特林,穆罕默德·萨拉赫,克里斯蒂安·本特克
Feb-11,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,102,148,91,127,0,0,0,109,0,0,66,0,91,174,0,0,91,92,95,0,0,122,122,62,132,0,97,74,112,78,80,84,84,81,93,84,0,0,65,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar-11,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,62,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,102,148,91,127,0,0,0,109,0,0,66,0,91,174,0,0,91,92,95,0,0,122,122,62,135,0,99,74,113,78,81,84,84,81,93,85,0,0,65,67,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr-11,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,102,148,91,127,0,0,0,109,0,0,66,0,92,174,0,0,91,92,95,0,0,122,123,0,138,0,100,74,116,78,81,84,84,81,95,89,0,63,66,68,67,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-11,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,102,149,91,127,0,0,0,109,0,0,66,0,92,174,0,0,91,92,95,0,0,122,123,0,139,0,101,74,117,78,81,84,84,82,95,91,0,63,66,68,69,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-11,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,63,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,102,149,91,127,0,0,0,110,0,0,66,0,92,174,0,0,91,92,95,0,0,123,123,0,140,0,101,74,122,78,81,84,84,83,95,92,0,63,66,68,69,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-11,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,102,149,91,127,0,0,0,110,0,0,66,0,92,174,0,0,91,92,95,0,0,123,123,0,140,0,103,74,126,80,81,84,84,83,96,92,64,64,68,68,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct-11,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,102,149,91,127,0,0,0,110,0,0,66,0,92,174,0,0,91,92,95,0,0,123,123,0,144,0,104,75,126,81,82,84,85,83,96,94,64,65,68,68,69,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-11,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,102,149,91,127,0,0,0,110,0,0,66,0,92,174,0,0,91,92,95,0,0,123,123,0,145,0,106,75,126,83,82,84,85,84,96,96,68,66,68,68,69,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec-11,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,102,149,91,127,0,0,0,110,0,0,66,0,92,174,0,0,91,92,95,0,0,123,123,0,146,0,107,78,130,90,82,84,86,84,98,97,70,67,68,74,69,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan-12,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,103,149,91,127,0,0,0,110,0,0,66,0,92,174,0,0,91,92,95,0,0,123,125,0,148,0,109,80,130,90,82,84,86,84,98,99,70,69,68,75,69,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feb-12,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,104,149,91,127,0,0,0,110,0,0,66,0,92,175,0,0,91,92,95,0,0,123,126,0,149,0,109,80,134,91,85,84,86,84,99,100,72,70,68,75,69,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar-12,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,104,149,91,127,0,0,0,110,0,0,66,0,92,175,0,0,91,92,95,0,0,123,126,0,149,0,110,80,138,92,85,84,89,85,100,100,72,71,69,75,69,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr-12,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,105,149,91,127,0,0,0,110,0,0,66,0,92,175,0,0,91,92,95,0,0,123,126,0,150,0,111,80,143,94,85,84,89,87,100,100,74,73,72,75,73,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-12,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,106,149,91,127,0,0,0,110,0,0,66,0,92,175,0,0,91,92,95,0,0,123,126,0,150,0,112,80,144,95,85,84,89,88,100,100,78,73,72,75,73,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-12,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,106,149,91,127,0,0,0,110,0,0,66,0,92,175,0,0,91,92,95,0,0,123,126,0,152,0,113,80,144,95,85,84,89,88,100,100,78,73,74,75,75,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-12,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,107,149,91,127,0,0,0,110,0,0,66,0,92,175,0,0,91,92,95,0,0,123,126,0,152,0,116,80,144,95,85,84,90,88,100,102,78,77,75,77,76,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct-12,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,107,149,91,127,0,0,0,110,0,0,66,0,92,175,0,0,91,92,95,0,0,123,126,0,153,0,117,80,146,95,85,84,90,88,100,102,78,77,76,78,77,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-12,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,107,149,91,127,0,0,0,110,0,0,66,0,92,175,0,0,91,92,95,0,0,123,126,0,153,0,119,80,146,95,85,84,90,88,100,102,79,77,76,80,79,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec-12,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,107,149,91,127,0,0,0,110,0,0,66,0,92,175,0,0,91,92,95,0,0,123,126,0,156,0,122,80,151,95,85,84,93,88,100,102,79,77,79,81,80,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan-13,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,107,150,91,127,0,0,0,110,0,0,66,0,92,175,0,0,91,92,95,0,0,123,126,0,159,0,122,80,153,95,85,84,94,88,100,102,80,78,79,83,80,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feb-13,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,107,150,91,127,0,0,0,110,0,0,66,0,92,175,0,0,91,92,95,0,0,123,126,0,161,0,122,80,154,95,85,84,96,88,100,102,80,78,79,84,81,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar-13,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,107,150,91,127,0,0,0,110,0,0,66,0,92,175,0,0,91,92,95,0,0,123,126,0,162,0,122,80,156,95,85,84,98,88,100,102,80,78,79,86,83,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr-13,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,107,150,91,127,0,0,0,110,0,0,66,0,92,175,0,0,91,92,95,0,0,123,126,0,163,0,123,80,156,95,85,84,98,88,100,102,81,79,79,88,84,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-13,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,107,150,91,127,0,0,0,110,0,0,66,0,92,175,0,0,91,92,95,0,0,123,126,0,165,0,123,80,156,95,85,84,98,88,100,103,83,80,80,90,84,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-13,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,107,150,91,127,0,0,0,110,0,0,66,0,92,175,0,0,91,92,95,0,0,123,126,0,166,0,123,80,156,95,85,84,98,88,100,104,83,80,80,90,84,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-13,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,107,150,91,127,0,0,0,110,0,0,66,0,92,175,0,0,91,92,95,0,0,123,126,0,166,0,123,80,159,95,85,84,98,88,100,104,83,80,80,90,84,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct-13,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,107,150,91,127,0,0,0,110,0,0,66,0,92,175,0,0,91,92,95,0,0,123,126,0,166,0,123,80,160,95,85,84,100,88,100,105,83,81,81,91,84,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-13,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,107,150,91,127,0,0,0,110,0,0,66,0,92,175,0,0,91,92,95,0,0,123,126,0,168,0,123,80,162,95,85,84,100,88,100,105,83,81,81,91,84,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec-13,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,107,150,91,127,0,0,0,110,0,0,66,0,92,175,0,0,91,92,95,0,0,125,126,0,169,0,123,80,165,95,85,84,101,88,100,105,85,83,82,93,84,129,65,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan-14,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,107,150,91,127,0,0,0,110,0,0,66,0,92,175,0,0,91,92,95,0,0,125,126,0,169,0,124,80,165,95,85,84,104,88,100,105,88,84,84,94,84,130,66,0,0,0,0,0,0,0,0,0,0,0,0,0
Feb-14,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,107,150,91,127,0,0,0,110,0,0,0,0,92,175,0,0,91,92,95,0,0,125,126,0,170,0,124,81,166,95,85,84,105,88,100,106,91,86,84,94,84,133,66,68,0,0,0,0,0,0,0,0,0,0,0,0
Mar-14,0,0,0,0,0,260,70,71,149,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,146,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,83,0,0,0,0,123,0,0,187,0,82,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,111,0,0,0,87,0,0,0,68,0,0,107,150,91,127,0,0,0,110,0,0,0,0,92,175,0,0,91,92,95,0,0,125,126,0,170,0,124,81,171,95,85,84,109,88,100,106,91,88,84,94,84,133,0,68,67,0,0,0,0,0,0,0,0,0,0,0
